cluster_name,representative_length,number_of_members,representative,type,num_viral_members,viral_ratio,is_circular,pos_cluster
Cluster_18498,3127,2,S_NODE_20733_length_3127_cov_30.391333,identical,2,1,0,235
Cluster_18499,3127,2,H_NODE_19594_length_3127_cov_7.192667,identical,2,1,0,NA
Cluster_18500,3127,2,S_NODE_20739_length_3127_cov_6.477000,identical,2,1,0,1515
Cluster_18501,3127,2,S_NODE_20740_length_3127_cov_5.374333,identical,2,1,0,46
Cluster_18502,3127,2,H_NODE_19599_length_3127_cov_4.504333,identical,2,1,0,1657
Cluster_18503,3127,2,H_NODE_19591_length_3127_cov_15.892000,identical,2,1,0,NA
Cluster_18504,3127,2,H_NODE_19598_length_3127_cov_4.518000,identical,2,1,0,1
Cluster_18505,3127,2,S_NODE_20732_length_3127_cov_50.011333,identical,2,1,0,NA
Cluster_18506,3126,2,H_NODE_19608_length_3126_cov_5.006002,identical,2,1,0,NA
Cluster_18507,3126,2,S_NODE_20747_length_3126_cov_8.584195,identical,2,1,0,NA
Cluster_18508,3126,2,H_NODE_19612_length_3126_cov_3.606536,identical,2,1,0,NA
Cluster_18509,3126,2,S_NODE_20752_length_3126_cov_4.510170,identical,2,1,0,NA
Cluster_18510,3126,2,H_NODE_19610_length_3126_cov_4.362788,identical,2,1,0,NA
Cluster_18511,3126,2,S_NODE_20754_length_3126_cov_3.803268,identical,2,1,0,NA
Cluster_18512,3126,2,S_NODE_20748_length_3126_cov_7.021674,identical,2,1,0,765
Cluster_18513,3126,2,S_NODE_20745_length_3126_cov_11.776926,identical,2,1,0,NA
Cluster_18514,3126,2,H_NODE_19607_length_3126_cov_5.086362,identical,2,1,0,NA
Cluster_18515,3126,2,S_NODE_20744_length_3126_cov_17.504835,identical,2,1,0,NA
Cluster_18516,3126,2,S_NODE_20749_length_3126_cov_5.597199,identical,2,1,0,38
Cluster_18517,3126,2,S_NODE_20756_length_3126_cov_3.589530,identical,2,1,0,NA
Cluster_18518,3126,2,H_NODE_19603_length_3126_cov_10.211070,identical,2,1,0,680
Cluster_18519,3125,2,H_NODE_19615_length_3125_cov_19.860240,identical,2,1,0,860
Cluster_18520,3125,2,H_NODE_19617_length_3125_cov_9.335223,identical,2,1,0,NA
Cluster_18521,3125,2,S_NODE_20767_length_3125_cov_3.801534,identical,2,1,0,NA
Cluster_18522,3125,2,H_NODE_19623_length_3125_cov_4.065043,identical,2,1,0,NA
Cluster_18523,3125,2,S_NODE_20763_length_3125_cov_6.804536,identical,2,1,0,NA
Cluster_18524,3125,2,H_NODE_19616_length_3125_cov_13.364243,identical,2,1,0,360
Cluster_18525,3125,2,S_NODE_20761_length_3125_cov_7.194129,identical,2,1,0,1590
Cluster_18526,3125,2,S_NODE_20757_length_3125_cov_77.575384,identical,2,1,0,38
Cluster_18527,3125,2,S_NODE_20762_length_3125_cov_6.968979,identical,2,1,0,NA
Cluster_18528,3125,2,H_NODE_19622_length_3125_cov_4.450300,identical,2,1,0,NA
Cluster_18529,3124,2,H_NODE_19632_length_3124_cov_3.881882,identical,2,1,0,59
Cluster_18530,3124,2,H_NODE_19634_length_3124_cov_3.293627,identical,NA,NA,0,NA
Cluster_18531,3124,2,H_NODE_19626_length_3124_cov_39.213547,hybrid extension,2,1,0,1669
Cluster_18532,3124,2,S_NODE_20769_length_3124_cov_22.020354,identical,2,1,0,1766
Cluster_18533,3124,2,H_NODE_19629_length_3124_cov_5.875542,identical,2,1,0,NA
Cluster_18534,3124,2,S_NODE_20774_length_3124_cov_5.159159,identical,2,1,0,NA
Cluster_18535,3124,2,S_NODE_20771_length_3124_cov_6.944278,identical,2,1,0,294
Cluster_18536,3124,2,S_NODE_20768_length_3124_cov_61.414414,identical,2,1,0,75
Cluster_18537,3124,2,H_NODE_19633_length_3124_cov_3.838839,identical,NA,NA,0,NA
Cluster_18538,3123,2,S_NODE_20780_length_3123_cov_5.037049,identical,2,1,0,15
Cluster_18539,3123,2,S_NODE_20779_length_3123_cov_7.099132,identical,2,1,0,1
Cluster_18540,3123,2,S_NODE_20781_length_3123_cov_2.677570,identical,2,1,0,NA
Cluster_18541,3122,2,H_NODE_19647_length_3122_cov_4.182972,identical,2,1,0,102
Cluster_18542,3122,2,S_NODE_20788_length_3122_cov_7.113523,identical,2,1,0,NA
Cluster_18543,3122,2,S_NODE_20790_length_3122_cov_4.674791,identical,2,1,0,NA
Cluster_18544,3122,2,S_NODE_20783_length_3122_cov_51.593656,identical,2,1,0,130
Cluster_18545,3122,2,H_NODE_19645_length_3122_cov_5.133556,identical,2,1,0,NA
Cluster_18546,3122,2,H_NODE_19642_length_3122_cov_20.397663,identical,2,1,0,NA
Cluster_18547,3122,2,S_NODE_20784_length_3122_cov_46.652087,identical,2,1,0,2
Cluster_18548,3122,2,H_NODE_19639_length_3122_cov_95.377963,identical,2,1,0,41
Cluster_18549,3121,2,H_NODE_19656_length_3121_cov_6.691049,identical,2,1,0,NA
Cluster_18550,3121,2,S_NODE_20795_length_3121_cov_10.738143,identical,2,1,0,158
Cluster_18551,3121,2,S_NODE_20802_length_3121_cov_4.964930,identical,2,1,0,229
Cluster_18552,3121,2,S_NODE_20798_length_3121_cov_7.117234,identical,2,1,0,215
Cluster_18553,3121,2,S_NODE_20793_length_3121_cov_55.242151,identical,2,1,0,NA
Cluster_18554,3121,2,H_NODE_19655_length_3121_cov_7.033734,identical,2,1,0,43
Cluster_18555,3121,2,S_NODE_20796_length_3121_cov_10.592518,identical,2,1,0,NA
Cluster_18556,3121,2,S_NODE_20804_length_3121_cov_3.742819,identical,2,1,0,NA
Cluster_18557,3121,2,H_NODE_19660_length_3121_cov_3.361055,identical,NA,NA,0,NA
Cluster_18558,3121,2,H_NODE_19661_length_3121_cov_3.232799,identical,2,1,0,NA
Cluster_18559,3121,2,S_NODE_20799_length_3121_cov_7.047094,identical,2,1,0,6
Cluster_18560,3121,2,H_NODE_19649_length_3121_cov_13.659319,identical,2,1,0,NA
Cluster_18561,3120,2,H_NODE_19673_length_3120_cov_5.078517,identical,2,1,0,NA
Cluster_18562,3120,2,S_NODE_20808_length_3120_cov_23.756098,identical,2,1,0,139
Cluster_18563,3120,2,S_NODE_20814_length_3120_cov_6.178416,identical,2,1,0,NA
Cluster_18564,3120,2,H_NODE_19674_length_3120_cov_5.030738,identical,2,1,0,NA
Cluster_18565,3120,2,H_NODE_19675_length_3120_cov_4.881056,identical,2,1,0,NA
Cluster_18566,3120,2,S_NODE_20815_length_3120_cov_5.262947,identical,2,1,0,206
Cluster_18567,3120,2,H_NODE_19662_length_3120_cov_75.062145,identical,2,1,0,NA
Cluster_18568,3120,2,S_NODE_20820_length_3120_cov_4.232208,identical,2,1,0,1726
Cluster_18569,3120,2,H_NODE_19668_length_3120_cov_8.725693,identical,2,1,0,629
Cluster_18570,3120,2,H_NODE_19678_length_3120_cov_3.262613,identical,2,1,0,NA
Cluster_18571,3120,2,S_NODE_20813_length_3120_cov_8.022386,identical,2,1,0,167
Cluster_18572,3120,2,H_NODE_19665_length_3120_cov_14.992650,identical,2,1,0,6
Cluster_18573,3120,2,H_NODE_19676_length_3120_cov_4.529569,identical,NA,NA,0,NA
Cluster_18574,3120,2,S_NODE_20809_length_3120_cov_18.874039,identical,2,1,0,NA
Cluster_18575,3119,2,H_NODE_19680_length_3119_cov_27.123329,identical,2,1,0,678
Cluster_18576,3119,2,H_NODE_19679_length_3119_cov_85.460561,identical,2,1,0,NA
Cluster_18577,3119,2,H_NODE_19691_length_3119_cov_3.270388,identical,NA,NA,0,NA
Cluster_18578,3119,2,S_NODE_20828_length_3119_cov_8.008690,identical,2,1,0,NA
Cluster_18579,3119,2,S_NODE_20832_length_3119_cov_4.326872,identical,2,1,0,NA
Cluster_18580,3119,2,S_NODE_20830_length_3119_cov_5.706551,identical,2,1,0,NA
Cluster_18581,3119,2,S_NODE_20825_length_3119_cov_13.155414,identical,NA,NA,0,NA
Cluster_18582,3119,2,H_NODE_19685_length_3119_cov_7.014706,identical,2,1,0,NA
Cluster_18583,3119,2,H_NODE_19681_length_3119_cov_26.070856,identical,2,1,0,65
Cluster_18584,3119,2,H_NODE_19689_length_3119_cov_4.071524,identical,2,1,0,1
Cluster_18585,3118,2,H_NODE_19699_length_3118_cov_5.945503,identical,2,1,0,1916
Cluster_18586,3118,2,S_NODE_20846_length_3118_cov_5.173521,identical,2,1,0,NA
Cluster_18587,3118,2,H_NODE_19698_length_3118_cov_7.074223,identical,2,1,0,41
Cluster_18588,3118,2,H_NODE_19692_length_3118_cov_79.984955,identical,2,1,0,15
Cluster_18589,3118,2,H_NODE_19693_length_3118_cov_26.575727,identical,2,1,0,309
Cluster_18590,3118,2,S_NODE_20840_length_3118_cov_10.261117,identical,2,1,0,NA
Cluster_18591,3118,2,H_NODE_19696_length_3118_cov_9.253427,identical,2,1,0,NA
Cluster_18592,3118,2,H_NODE_19700_length_3118_cov_5.350719,identical,2,1,0,NA
Cluster_18593,3118,2,H_NODE_19697_length_3118_cov_8.140756,identical,2,1,0,NA
Cluster_18594,3118,2,S_NODE_20847_length_3118_cov_5.140756,identical,2,1,0,NA
Cluster_18595,3117,2,H_NODE_19705_length_3117_cov_7.031773,identical,2,1,0,15
Cluster_18596,3117,2,S_NODE_20857_length_3117_cov_3.601338,identical,2,1,0,NA
Cluster_18597,3117,2,S_NODE_20854_length_3117_cov_5.171906,identical,2,1,0,6
Cluster_18598,3117,2,H_NODE_19704_length_3117_cov_9.967224,identical,2,1,0,NA
Cluster_18599,3117,2,H_NODE_19710_length_3117_cov_4.080602,identical,2,1,0,NA
Cluster_18600,3117,2,H_NODE_19709_length_3117_cov_5.021070,identical,2,1,0,NA
Cluster_18601,3117,2,S_NODE_20852_length_3117_cov_5.912709,identical,2,1,0,0
Cluster_18602,3117,2,H_NODE_19703_length_3117_cov_71.205686,identical,2,1,0,5
Cluster_18603,3116,2,S_NODE_20862_length_3116_cov_5.668451,identical,2,1,0,NA
Cluster_18604,3116,2,S_NODE_20863_length_3116_cov_5.463031,identical,2,1,0,7
Cluster_18605,3116,2,H_NODE_19713_length_3116_cov_12.206758,identical,2,1,0,NA
Cluster_18606,3116,2,S_NODE_20867_length_3116_cov_4.723319,identical,NA,NA,0,NA
Cluster_18607,3116,2,S_NODE_20858_length_3116_cov_28.564737,short longer than hybrid,2,1,0,NA
Cluster_18608,3116,2,H_NODE_19719_length_3116_cov_4.165273,identical,2,1,0,NA
Cluster_18609,3116,2,H_NODE_19720_length_3116_cov_3.389762,identical,2,1,0,NA
Cluster_18610,3116,4,S_NODE_20859_length_3116_cov_22.638341,short longer than hybrid,4,1,0,462
Cluster_18611,3115,2,S_NODE_20871_length_3115_cov_40.649598,identical,2,1,0,NA
Cluster_18612,3115,2,S_NODE_20875_length_3115_cov_7.997323,identical,2,1,0,NA
Cluster_18613,3115,2,S_NODE_20877_length_3115_cov_5.014726,identical,2,1,0,7
Cluster_18614,3115,2,H_NODE_19730_length_3115_cov_4.075971,identical,2,1,0,NA
Cluster_18615,3115,2,H_NODE_19727_length_3115_cov_7.636881,identical,2,1,0,262
Cluster_18616,3115,2,S_NODE_20870_length_3115_cov_43.602075,identical,2,1,0,NA
Cluster_18617,3115,2,S_NODE_20873_length_3115_cov_8.991633,identical,NA,NA,0,NA
Cluster_18618,3115,2,H_NODE_19725_length_3115_cov_8.791834,identical,2,1,0,4
Cluster_18619,3114,2,S_NODE_20885_length_3114_cov_6.073318,identical,2,1,0,NA
Cluster_18620,3114,2,S_NODE_20890_length_3114_cov_3.934717,identical,2,1,0,NA
Cluster_18621,3114,2,S_NODE_20884_length_3114_cov_7.410780,identical,2,1,0,NA
Cluster_18622,3114,2,S_NODE_20887_length_3114_cov_5.335788,short longer than hybrid,2,1,0,NA
Cluster_18623,3114,2,S_NODE_20881_length_3114_cov_16.676933,identical,2,1,0,1445
Cluster_18624,3114,2,H_NODE_19737_length_3114_cov_4.071644,identical,2,1,0,NA
Cluster_18625,3114,2,H_NODE_19732_length_3114_cov_8.788082,identical,2,1,0,90
Cluster_18626,3114,2,H_NODE_19735_length_3114_cov_5.676933,identical,2,1,0,15
Cluster_18627,3114,2,H_NODE_19736_length_3114_cov_4.777369,identical,2,1,0,19
Cluster_18628,3113,2,S_NODE_20892_length_3113_cov_41.840589,identical,2,1,0,NA
Cluster_18629,3113,2,S_NODE_20896_length_3113_cov_9.127595,identical,2,1,0,304
Cluster_18630,3113,2,S_NODE_20902_length_3113_cov_4.704956,identical,2,1,0,44
Cluster_18631,3113,2,S_NODE_20900_length_3113_cov_7.164769,identical,2,1,0,NA
Cluster_18632,3113,2,S_NODE_20901_length_3113_cov_5.346618,identical,2,1,0,NA
Cluster_18633,3113,2,S_NODE_20893_length_3113_cov_20.796718,identical,2,1,0,NA
Cluster_18634,3113,2,S_NODE_20895_length_3113_cov_10.580375,identical,2,1,0,NA
Cluster_18635,3113,2,H_NODE_19752_length_3113_cov_3.887475,identical,NA,NA,0,NA
Cluster_18636,3113,2,S_NODE_20897_length_3113_cov_8.344608,identical,2,1,0,695
Cluster_18637,3113,2,H_NODE_19740_length_3113_cov_53.895177,identical,2,1,0,2
Cluster_18638,3113,2,H_NODE_19751_length_3113_cov_4.521768,identical,2,1,0,NA
Cluster_18639,3113,1,S_NODE_20894_length_3113_cov_16.074347,singleton - S,1,1,0,NA
Cluster_18640,3112,2,H_NODE_19757_length_3112_cov_12.893802,identical,2,1,0,152
Cluster_18641,3112,1,S_NODE_20906_length_3112_cov_35.200000,singleton - S,1,1,0,242
Cluster_18642,3112,2,H_NODE_19754_length_3112_cov_29.366499,identical,2,1,0,8
Cluster_18643,3112,2,S_NODE_20910_length_3112_cov_18.147069,identical,2,1,0,NA
Cluster_18644,3112,2,H_NODE_19762_length_3112_cov_4.077722,identical,2,1,0,25
Cluster_18645,3112,2,S_NODE_20908_length_3112_cov_20.263652,identical,2,1,0,19
Cluster_18646,3112,2,S_NODE_20905_length_3112_cov_82.157789,identical,2,1,0,NA
Cluster_18647,3112,2,S_NODE_20913_length_3112_cov_8.194975,identical,2,1,0,704
Cluster_18648,3112,2,S_NODE_20915_length_3112_cov_4.920268,identical,2,1,0,102
Cluster_18649,3111,2,H_NODE_19773_length_3111_cov_3.236260,identical,NA,NA,0,NA
Cluster_18650,3111,2,S_NODE_20924_length_3111_cov_5.685657,identical,2,1,0,7
Cluster_18651,3111,2,H_NODE_19767_length_3111_cov_13.542560,identical,2,1,0,NA
Cluster_18652,3111,2,S_NODE_20918_length_3111_cov_27.094839,identical,2,1,0,123
Cluster_18653,3111,2,H_NODE_19770_length_3111_cov_7.965818,identical,2,1,0,NA
Cluster_18654,3111,4,S_NODE_20921_length_3111_cov_7.993298,short longer than hybrid,NA,NA,0,NA
Cluster_18655,3111,2,H_NODE_19771_length_3111_cov_7.496649,identical,2,1,0,NA
Cluster_18656,3111,2,S_NODE_20920_length_3111_cov_8.469839,identical,2,1,0,NA
Cluster_18657,3110,2,S_NODE_20928_length_3110_cov_14.875293,identical,2,1,0,NA
Cluster_18658,3110,2,S_NODE_20930_length_3110_cov_7.064700,short longer than hybrid,2,1,0,492
Cluster_18659,3110,2,S_NODE_20934_length_3110_cov_5.968488,identical,2,1,0,NA
Cluster_18660,3110,2,H_NODE_19777_length_3110_cov_8.317801,identical,2,1,0,NA
Cluster_18661,3110,2,S_NODE_20932_length_3110_cov_6.815287,identical,2,1,0,127
Cluster_18662,3110,2,S_NODE_20933_length_3110_cov_6.591686,identical,2,1,0,NA
Cluster_18663,3110,2,H_NODE_19783_length_3110_cov_4.104257,identical,2,1,0,600
Cluster_18664,3110,2,S_NODE_20931_length_3110_cov_7.003017,identical,2,1,0,NA
Cluster_18665,3110,2,H_NODE_19784_length_3110_cov_3.182702,identical,2,1,0,NA
Cluster_18666,3109,4,H_NODE_19785_length_3109_cov_48.104628,hybrid extension,4,1,0,427
Cluster_18667,3109,2,H_NODE_19788_length_3109_cov_9.326626,identical,2,1,0,NA
Cluster_18668,3109,4,H_NODE_19789_length_3109_cov_8.638498,hybrid extension,4,1,0,NA
Cluster_18669,3109,6,H_NODE_19791_length_3109_cov_7.352448,hybrid extension,6,1,0,1438
Cluster_18670,3109,2,H_NODE_19786_length_3109_cov_45.017103,identical,2,1,0,148
Cluster_18671,3109,2,H_NODE_19793_length_3109_cov_7.172368,identical,2,1,0,1934
Cluster_18672,3109,2,H_NODE_19787_length_3109_cov_17.033199,identical,2,1,0,NA
Cluster_18673,3109,2,S_NODE_20948_length_3109_cov_4.128102,identical,2,1,0,100
Cluster_18674,3109,2,H_NODE_19790_length_3109_cov_7.899732,identical,2,1,0,35
Cluster_18675,3109,1,H_NODE_19795_length_3109_cov_5.646211,singleton - H,1,1,0,NA
Cluster_18676,3109,2,S_NODE_20947_length_3109_cov_6.608652,identical,2,1,0,NA
Cluster_18677,3109,2,H_NODE_19792_length_3109_cov_7.325956,identical,2,1,0,12
Cluster_18678,3108,4,H_NODE_19802_length_3108_cov_21.144582,hybrid extension,4,1,0,5
Cluster_18679,3108,2,H_NODE_19810_length_3108_cov_4.322710,identical,2,1,0,135
Cluster_18680,3108,2,H_NODE_19799_length_3108_cov_27.976853,identical,2,1,0,1653
Cluster_18681,3108,2,S_NODE_20954_length_3108_cov_20.070446,identical,2,1,0,NA
Cluster_18682,3108,2,H_NODE_19797_length_3108_cov_54.703791,identical,2,1,0,NA
Cluster_18683,3108,2,S_NODE_20956_length_3108_cov_8.457900,identical,2,1,0,333
Cluster_18684,3108,2,H_NODE_19806_length_3108_cov_8.391144,identical,2,1,0,NA
Cluster_18685,3108,2,S_NODE_20951_length_3108_cov_26.883596,identical,2,1,0,1918
Cluster_18686,3108,2,S_NODE_20960_length_3108_cov_5.026501,identical,2,1,0,1
Cluster_18687,3108,2,S_NODE_20952_length_3108_cov_22.775914,identical,2,1,0,NA
Cluster_18688,3107,2,S_NODE_20963_length_3107_cov_10.155705,identical,2,1,0,783
Cluster_18689,3107,2,S_NODE_20964_length_3107_cov_9.340268,identical,2,1,0,1174
Cluster_18690,3107,2,H_NODE_19817_length_3107_cov_4.477517,identical,2,1,0,575
Cluster_18691,3107,2,H_NODE_19815_length_3107_cov_5.535235,identical,2,1,0,2
Cluster_18692,3107,2,H_NODE_19816_length_3107_cov_4.915436,identical,2,1,0,NA
Cluster_18693,3107,2,H_NODE_19818_length_3107_cov_4.411074,identical,2,1,0,NA
Cluster_18694,3107,2,H_NODE_19811_length_3107_cov_52.020134,identical,2,1,0,1138
Cluster_18695,3107,2,S_NODE_20965_length_3107_cov_8.112752,identical,2,1,0,461
Cluster_18696,3106,2,S_NODE_20977_length_3106_cov_7.520980,identical,2,1,0,332
Cluster_18697,3106,2,S_NODE_20978_length_3106_cov_5.254112,identical,2,1,0,449
Cluster_18698,3106,2,H_NODE_19824_length_3106_cov_9.228600,identical,2,1,0,NA
Cluster_18699,3106,2,H_NODE_19829_length_3106_cov_4.052367,identical,2,1,0,NA
Cluster_18700,3106,2,H_NODE_19823_length_3106_cov_11.521652,identical,2,1,0,NA
Cluster_18701,3106,2,S_NODE_20973_length_3106_cov_13.760994,identical,2,1,0,NA
Cluster_18702,3106,2,H_NODE_19820_length_3106_cov_36.594830,identical,2,1,0,1564
Cluster_18703,3106,2,S_NODE_20972_length_3106_cov_31.105069,identical,2,1,0,2
Cluster_18704,3106,2,H_NODE_19819_length_3106_cov_51.406512,identical,2,1,0,NA
Cluster_18705,3105,2,S_NODE_20984_length_3105_cov_13.431833,identical,2,1,0,706
Cluster_18706,3105,2,S_NODE_20987_length_3105_cov_7.767965,identical,2,1,0,NA
Cluster_18707,3105,2,H_NODE_19836_length_3105_cov_7.203156,identical,2,1,0,NA
Cluster_18708,3105,2,H_NODE_19830_length_3105_cov_80.324715,identical,2,1,0,NA
Cluster_18709,3105,2,S_NODE_20992_length_3105_cov_4.456347,identical,2,1,0,52
Cluster_18710,3105,2,H_NODE_19838_length_3105_cov_5.861652,identical,2,1,0,1791
Cluster_18711,3105,2,S_NODE_20985_length_3105_cov_11.248153,identical,2,1,0,NA
Cluster_18712,3105,2,H_NODE_19831_length_3105_cov_26.283412,identical,2,1,0,NA
Cluster_18713,3105,2,S_NODE_20989_length_3105_cov_6.054399,identical,2,1,0,NA
Cluster_18714,3105,2,H_NODE_19834_length_3105_cov_9.537945,identical,2,1,0,NA
Cluster_18715,3105,1,S_NODE_20981_length_3105_cov_42.957018,singleton - S,1,1,0,NA
Cluster_18716,3104,2,H_NODE_19843_length_3104_cov_14.952301,identical,2,1,0,2
Cluster_18717,3104,2,H_NODE_19854_length_3104_cov_4.408801,identical,2,1,0,1732
Cluster_18718,3104,2,S_NODE_21001_length_3104_cov_7.729594,identical,2,1,0,NA
Cluster_18719,3104,2,H_NODE_19841_length_3104_cov_81.890158,identical,2,1,0,170
Cluster_18720,3104,2,S_NODE_21000_length_3104_cov_9.605979,identical,2,1,0,NA
Cluster_18721,3104,2,H_NODE_19846_length_3104_cov_10.942896,identical,NA,NA,0,NA
Cluster_18722,3104,2,S_NODE_21003_length_3104_cov_6.258314,identical,2,1,0,6
Cluster_18723,3104,1,H_NODE_19844_length_3104_cov_12.660732,singleton - H,1,1,0,72
Cluster_18724,3104,2,S_NODE_21004_length_3104_cov_5.346322,identical,2,1,0,NA
Cluster_18725,3104,2,S_NODE_20999_length_3104_cov_10.462882,identical,2,1,0,NA
Cluster_18726,3104,2,S_NODE_21002_length_3104_cov_6.563655,identical,2,1,0,NA
Cluster_18727,3104,2,H_NODE_19853_length_3104_cov_4.550554,identical,2,1,0,0
Cluster_18728,3104,2,S_NODE_20997_length_3104_cov_12.016795,identical,NA,NA,0,NA
Cluster_18729,3103,2,H_NODE_19865_length_3103_cov_4.692540,identical,2,1,0,NA
Cluster_18730,3103,2,S_NODE_21014_length_3103_cov_5.628696,identical,2,1,0,746
Cluster_18731,3103,2,S_NODE_21008_length_3103_cov_27.612231,identical,2,1,0,NA
Cluster_18732,3103,2,H_NODE_19863_length_3103_cov_5.415323,identical,2,1,0,NA
Cluster_18733,3103,2,H_NODE_19858_length_3103_cov_19.183804,identical,2,1,0,177
Cluster_18734,3103,2,H_NODE_19864_length_3103_cov_5.122984,identical,2,1,0,NA
Cluster_18735,3103,2,S_NODE_21018_length_3103_cov_4.626344,identical,NA,NA,0,NA
Cluster_18736,3103,2,S_NODE_21013_length_3103_cov_8.283266,identical,2,1,0,8
Cluster_18737,3103,2,H_NODE_19859_length_3103_cov_10.720094,identical,2,1,0,NA
Cluster_18738,3103,6,S_NODE_21012_length_3103_cov_9.477151,short longer than hybrid,6,1,0,NA
Cluster_18739,3102,2,H_NODE_19871_length_3102_cov_6.967395,identical,2,1,0,47
Cluster_18740,3102,2,S_NODE_21021_length_3102_cov_10.914286,identical,2,1,0,NA
Cluster_18741,3102,2,H_NODE_19877_length_3102_cov_3.276303,identical,NA,NA,0,NA
Cluster_18742,3102,2,H_NODE_19876_length_3102_cov_3.894118,identical,2,1,0,NA
Cluster_18743,3102,2,H_NODE_19873_length_3102_cov_4.779496,identical,2,1,0,639
Cluster_18744,3102,2,S_NODE_21025_length_3102_cov_5.162353,identical,2,1,0,NA
Cluster_18745,3102,2,S_NODE_21020_length_3102_cov_11.477983,identical,2,1,0,NA
Cluster_18746,3102,2,H_NODE_19874_length_3102_cov_4.017143,identical,2,1,0,NA
Cluster_18747,3102,2,H_NODE_19869_length_3102_cov_9.510252,identical,2,1,0,NA
Cluster_18748,3102,2,S_NODE_21028_length_3102_cov_3.967395,identical,2,1,0,NA
Cluster_18749,3101,2,S_NODE_21034_length_3101_cov_16.300605,identical,2,1,0,NA
Cluster_18750,3101,2,H_NODE_19881_length_3101_cov_11.874916,identical,2,1,0,12
Cluster_18751,3101,2,S_NODE_21039_length_3101_cov_5.062878,identical,2,1,0,NA
Cluster_18752,3101,2,S_NODE_21042_length_3101_cov_4.534633,identical,2,1,0,NA
Cluster_18753,3101,2,S_NODE_21040_length_3101_cov_4.902824,identical,2,1,0,NA
Cluster_18754,3101,2,H_NODE_19888_length_3101_cov_3.578682,identical,NA,NA,0,NA
Cluster_18755,3101,2,S_NODE_21038_length_3101_cov_9.010087,identical,2,1,0,35
Cluster_18756,3101,2,H_NODE_19883_length_3101_cov_10.999664,identical,2,1,0,NA
Cluster_18757,3101,2,S_NODE_21031_length_3101_cov_47.602555,identical,NA,NA,0,NA
Cluster_18758,3101,2,S_NODE_21036_length_3101_cov_11.567249,identical,2,1,0,NA
Cluster_18759,3100,2,H_NODE_19890_length_3100_cov_11.756811,identical,2,1,0,114
Cluster_18760,3100,2,S_NODE_21051_length_3100_cov_3.823411,identical,2,1,0,NA
Cluster_18761,3100,2,H_NODE_19893_length_3100_cov_5.108981,identical,2,1,0,6
Cluster_18762,3100,2,S_NODE_21049_length_3100_cov_4.085772,identical,2,1,0,189
Cluster_18763,3100,2,S_NODE_21046_length_3100_cov_9.358560,identical,2,1,0,87
Cluster_18764,3100,2,S_NODE_21047_length_3100_cov_6.565758,identical,2,1,0,NA
Cluster_18765,3100,2,S_NODE_21044_length_3100_cov_55.215607,identical,2,1,0,381
Cluster_18766,3100,2,S_NODE_21050_length_3100_cov_3.979818,identical,2,1,0,189
Cluster_18767,3099,2,H_NODE_19900_length_3099_cov_24.617429,identical,2,1,0,NA
Cluster_18768,3099,2,H_NODE_19911_length_3099_cov_4.289704,identical,NA,NA,0,NA
Cluster_18769,3099,2,H_NODE_19905_length_3099_cov_9.631225,identical,2,1,0,183
Cluster_18770,3099,2,S_NODE_21052_length_3099_cov_29.132234,identical,2,1,0,NA
Cluster_18771,3099,2,H_NODE_19917_length_3099_cov_3.448183,identical,2,1,0,NA
Cluster_18772,3099,2,S_NODE_21061_length_3099_cov_6.433715,identical,2,1,0,NA
Cluster_18773,3099,2,H_NODE_19907_length_3099_cov_7.347914,identical,2,1,0,190
Cluster_18774,3099,2,H_NODE_19916_length_3099_cov_3.592867,identical,2,1,0,41
Cluster_18775,3099,2,H_NODE_19910_length_3099_cov_4.386945,identical,2,1,0,240
Cluster_18776,3099,4,H_NODE_19912_length_3099_cov_4.268170,hybrid extension,4,1,0,180
Cluster_18777,3099,2,S_NODE_21056_length_3099_cov_9.931696,identical,2,1,0,1228
Cluster_18778,3099,2,H_NODE_19909_length_3099_cov_5.642665,identical,2,1,0,NA
Cluster_18779,3099,2,H_NODE_19903_length_3099_cov_12.806191,identical,2,1,0,1527
Cluster_18780,3099,2,H_NODE_19906_length_3099_cov_7.947510,identical,2,1,0,NA
Cluster_18781,3099,2,S_NODE_21068_length_3099_cov_3.601615,identical,2,1,0,257
Cluster_18782,3099,2,S_NODE_21071_length_3099_cov_3.028937,identical,2,1,0,NA
Cluster_18783,3099,2,H_NODE_19913_length_3099_cov_3.623486,identical,NA,NA,0,NA
Cluster_18784,3099,2,S_NODE_21054_length_3099_cov_19.230821,identical,2,1,0,NA
Cluster_18785,3099,2,H_NODE_19914_length_3099_cov_3.614738,identical,2,1,0,4
Cluster_18786,3098,2,H_NODE_19920_length_3098_cov_18.171323,identical,2,1,0,NA
Cluster_18787,3098,2,H_NODE_19919_length_3098_cov_23.969371,identical,2,1,0,NA
Cluster_18788,3098,2,S_NODE_21077_length_3098_cov_7.094918,identical,2,1,0,NA
Cluster_18789,3098,2,H_NODE_19922_length_3098_cov_8.908785,identical,2,1,0,NA
Cluster_18790,3098,4,S_NODE_21074_length_3098_cov_9.865029,short longer than hybrid,4,1,0,NA
Cluster_18791,3098,2,S_NODE_21076_length_3098_cov_8.264221,identical,2,1,0,NA
Cluster_18792,3097,2,H_NODE_19930_length_3097_cov_7.876431,identical,2,1,0,13
Cluster_18793,3097,2,H_NODE_19935_length_3097_cov_2.970370,identical,NA,NA,0,NA
